current_wind_kts,pressure_hpa,latitude,longitude,storm_speed_kts,storm_direction_deg,rainfall_mm_h,distance_to_coast_km,next_wind_kts
50.820846335710776,968.6837565140628,7.686832872916511,95.67251336647817,24.285452115300764,323.9162071363254,31.399146148544006,476.22227908629173,64.72773347635645
58.90334182769666,992.744252073979,9.260233292020345,148.37429293602867,6.953586225702157,202.0009957670838,38.271744863625415,239.08850674436226,66.27367379081336
63.258408542269535,994.783646850934,-14.050424337158496,95.81028384401213,3.017837281037419,42.57039233732166,9.126036281998518,453.7385962135874,70.34583965806708
26.091924244582927,974.5873690575502,8.22313162648959,137.59182377006715,0.13002554963775503,220.04821674074256,8.985588930092863,453.49657256615404,35.4094044672597
56.96518747253179,967.3410519232326,26.44435812995397,112.90237340450223,20.443870398097516,341.63603092291333,19.370115869581998,36.099853683081385,72.15697442974249
24.003896205255266,972.1541054840009,-17.344258795862636,59.797641020994874,6.036336002510903,105.4289733059547,27.303694096151936,401.52147403359527,38.038292797776194
56.58832696754677,939.419085761743,-26.4379083079483,115.01471666071889,6.038721119607632,346.68110634657927,19.342720399356743,268.7186334282874,79.25125789412121
72.96344033613413,945.8658054437582,-23.52960960855743,149.72952392587632,13.737692865912043,349.93440604986984,20.830361153582825,122.44518087639933,90.0
47.908239179058135,930.0632498760555,-27.642651166521077,116.7185378843399,20.60600486501985,132.46277307184022,18.555699833694383,393.97949841825096,74.41801625101265
50.916699717688246,968.7992004076727,-10.602451647517498,141.09602674674744,5.367764840133368,249.53151044077643,17.873704145120186,185.0623256407367,66.27904880494143
64.74769320898257,910.1365446090309,-13.967667367577143,57.148899672293695,13.645816359154828,268.2080488135501,62.109628236601225,443.5915315156796,90.0
20.71300194439714,948.928932305626,-9.949784079599965,105.74429416283603,24.658282069816902,220.42899312015822,4.283331401160456,12.854443745667687,34.33486871189112
69.23246563246175,903.5039290019309,-28.946277293771246,65.15595264997202,2.9546468746352113,167.49658164822128,64.6715486071808,38.95575963448666,90.0
65.95955304608492,901.8469429171291,-18.523381147158588,165.64199481359844,10.84252559901198,114.14114078067476,18.854074473723923,7.680377709938513,90.0
46.65667872082818,987.0617228548357,-15.090320796777652,72.06205199472814,8.155500902191278,312.80225583973436,29.344477084552903,165.11619284808376,58.54263752048152
49.45867976223002,989.1519814286293,-14.051860267629603,136.03153668670734,23.63164439914524,180.23315709696334,19.71789292775847,155.75497398822958,61.254864086711045
74.11598275132401,976.5048672308155,23.013905576012498,120.16478199721527,21.845631226841373,239.6851500406246,9.75762595525763,376.79480659609646,85.30079593923533
51.68559831174771,921.2218910534941,25.766070910256843,129.36690174028283,23.43308344542096,210.39848921820786,4.686073197949299,391.33019120624397,78.48750143363678
56.047593852307756,941.5587286455815,0.792859881184814,152.5503088715381,18.839181365568045,94.87357379405778,68.4900644652896,202.04956141160918,85.30247099161791
70.74914208912557,954.1868597350484,-27.870175433382023,91.92168623003624,15.171024368811132,95.92085639107607,18.48345058593397,231.31320193703604,90.0
21.171819277718882,1001.0022980876583,18.079199153948487,114.43973392468814,5.424659612602293,109.48119915294194,40.75009529378045,51.55403225190297,26.530270922619497
24.952795437382083,911.0097884308669,-5.141000637166279,130.7115413030616,9.25582441466744,248.97107812744005,62.22944511288479,28.0022022590401,65.24797412440716
72.75965014244314,929.7672286847406,0.8178639987761329,152.8438462472642,3.9121025752992393,49.35713147448267,51.50152590783753,431.72350339957507,90.0
50.86055283491927,1000.102691837129,5.784358787507543,58.699672028476584,4.664694616706838,126.71770328917547,13.311147803689982,202.0964189427722,55.70184826097517
56.90912936832786,996.4048424775228,-3.332288137667426,169.83096688400406,9.409751757366363,89.20594895900692,9.65304126349972,264.89471485042395,67.84766677870537
26.945134528143818,961.8914069985071,0.5911794463862314,155.72812473967176,18.896714681458636,73.807254839262,33.52726362712467,203.164209511888,42.343633721276696
70.36834916657298,966.0030875458941,-28.825520709592382,148.04530234451846,1.1782333216872916,334.15188844935847,67.5083147092906,49.57645447722581,88.00315582367274
28.285385682629425,932.1443880365025,-13.311007282672833,65.84797467269357,20.999192248978545,75.2274834897929,28.65414281875123,470.3058340387847,55.71372116597709
40.19806334909606,1000.049216158071,-27.6114856261362,84.9331474133704,22.82397072546822,310.23640984358207,30.299765762769955,353.3094844687087,40.26428950395708
29.712796127521063,992.3845645785439,17.709354031359354,49.22130383595962,11.401708850237254,148.3692547955229,61.78327416654034,435.22694482931973,37.64855015654799
32.292599165357196,904.693517970628,-1.2342618968094499,128.3077562183057,13.829192807594131,11.866119858711555,15.426149269010528,174.73014541256316,70.84755280417987
35.231853880407144,977.8136409717935,-0.14995557885952593,96.9042452470721,9.328565693417762,192.29532249576303,59.26961618610279,330.9428540653434,54.618070068306686
35.180575720414495,994.0217564985246,3.8952700404384686,73.42097841356409,2.11700201376841,40.42230874576238,160.91589697337437,493.45448091551754,56.30707957795312
58.954154260464875,1007.4275848600943,-27.67336442427768,31.012937806533568,0.20894413053345606,181.23286906351504,42.77365033836543,396.4080578981914,65.28457287056214
60.70476355517902,929.0465328774632,-1.9040869438324712,48.995963266065615,9.73778693818153,240.89299385918298,45.32930615333941,256.9648378319312,90.0
21.388196354994438,923.5208388823694,2.7660342247692355,125.9088509413438,7.05541328891941,136.36649338907364,9.6958892240766,437.4378635414223,48.4689161974267
35.4746291465689,980.7536684525437,-28.42287077602003,101.60739830667444,3.159121075181348,328.3277903908181,37.65050662138028,364.0151385392249,45.279670910639965
62.988996433606,991.6950877366937,-29.884648385851904,76.69451963342624,10.50374550063502,302.63677251878426,98.37665788124532,194.27397698348375,70.2311343822052
56.37956636328298,998.7145595365663,-8.389233100758904,88.4570799089098,5.153340292825645,13.619905210954446,27.390228615110676,184.64093734746356,61.63648305843537
40.31418291013496,1006.3351792535593,1.9020784342282084,59.859495391559584,21.062750166942767,279.80966222075176,26.902032731277238,197.13345513180926,41.54857329818783
32.82363923800017,999.0272068775649,7.789559437846336,119.13688071389588,17.334424246547687,101.9365797912229,41.20730967544507,398.57286714254343,38.278868705219345
52.20488744353707,954.5703304593692,6.867595057476038,159.0629595199226,3.0157604574316847,289.3017205122947,32.57708025633845,53.9080914755517,72.18601714834288
20.564690835474117,912.3416366167161,-4.8734690903458215,137.4969273034736,4.923872250434472,144.0349819045507,47.939765707128124,281.27034653497964,58.84202322114756
74.4884031384521,946.1461253146826,14.832155634723286,76.66184401044029,10.029794954203034,219.56727881110874,23.591662793047384,430.3685350700762,90.0
50.15358644955864,900.3607131413205,1.4863467726643549,31.723695356676686,3.0162143809593864,328.32045205956365,78.66114968022468,104.34198811184791,90.0
63.14982024120208,930.071328912514,8.674416213190348,100.31168439470399,9.487887396112779,122.03675215370863,41.77240191502796,495.8880759669244,90.0
61.702408290616624,958.5260165131099,3.659934279991404,169.28448410756792,4.633622986622335,326.1757811806752,43.26811828080033,76.97876911990976,81.12896069157743
40.54026435631745,1013.0313637433509,-19.147622633241667,128.3949886843409,8.190567556691345,304.12791464507626,7.7322431444781925,438.4424952357045,40.10288413431222
58.22214811924995,989.8684732552588,-11.837408934155135,57.16113142104176,13.698004351572326,314.46387019740064,82.977512114311,407.2488097712312,69.90408969826558
29.0580881390066,974.7122335344503,-23.929012838526198,43.79255047458549,24.719166254187066,73.69508775061675,25.254631578162765,455.39562406420197,44.970791671939274
39.459775869229375,928.0370318907459,1.9902138799047613,74.68865417104428,5.309876489613988,323.3729719157921,34.29541822544475,257.99709845923275,68.2115033931913
52.051193591547154,945.8658055173098,7.443276131995326,142.10865918902687,13.234010158148202,135.09695080958443,35.52477694344433,455.245241195888,78.4692735660082
50.06001004354742,1009.7119549998242,-19.487281203262082,162.5875189829996,23.46640732432389,165.00377974960685,48.40897001561338,42.64866062534994,53.58847511567311
27.893014860824334,920.5277247174746,3.803999290604551,80.90191937295927,22.15477361887781,94.82078787932083,13.115900247717537,484.8628435413236,57.83439295003735
53.93033024647738,918.6873883905391,27.34474467126661,156.24380467380493,23.38544403025587,243.03931750011847,60.343253830316016,363.48530753618417,87.26995338616659
46.64427602519419,952.4447644758187,29.364866054023118,36.256941629831054,5.448777675294492,79.9037217221393,36.317888764695915,432.8754427526917,70.438257246949
45.71036152872273,956.4025104957564,-6.90452461123418,121.46902567012751,19.186083746764957,333.6288734236644,2.3007622073196154,451.2439613274822,61.70991757842571
32.1382457812843,914.844171804894,-12.733924466923291,62.025711634783036,9.09362385220274,60.76091419777909,74.40801048324657,472.0831628800125,67.79177444826682
46.55942810559131,925.6579036621862,15.40243375232184,89.11332658353858,23.136699808609233,0.24029779733968137,46.5811901220235,67.9051542261302,75.05714304002926
74.5723076758091,1006.3554633049087,-23.49377592977195,164.97140845053207,11.660831475734534,127.67515833512378,12.299725490987466,17.509578222460796,73.87080115458402
28.31434536780008,911.7361745482317,6.152649374173755,57.029389848989126,14.935315033492568,264.93662227304264,52.513774740826534,263.3106515294333,59.16363935711214
39.328417084461265,968.1525351052043,-23.69321919667835,64.70832292501353,21.86264935149967,157.77847054441622,15.542991490630595,453.9795202133736,52.7903458425553
32.97424747158418,995.4669924814356,-13.504173040700088,119.27317065102531,0.655381835060917,276.0516956047107,11.767463688471837,225.07100342337299,34.43882112698671
66.17023539463872,997.5412538129262,-15.358912181273176,105.75633683042679,8.657288537593793,103.32724476993837,57.68672681584591,331.06447384695684,73.71837659954593
25.143188826453542,989.6408910697974,-24.696454651751672,41.980508010547396,23.58442304401228,353.3597143167289,56.63576019208528,234.7085191892802,28.724221068995035
43.23425436287869,957.2680739322,23.781362146113104,168.51548879733315,23.77482293214987,207.72330268969944,18.661567088601043,394.5459727476098,57.00264184544698
60.29203033199257,938.3131845503443,-15.10434127683931,105.65244046434573,22.90277252360604,187.83302492247333,25.884546848598006,128.68433754522061,83.29032874882299
64.67245686596792,976.380108749155,-10.899451519500715,108.22458478829604,23.68830813090742,69.24343816820763,75.8134122758378,138.91453994281133,78.19063064289122
63.04963822279179,1000.052364874902,-6.678199079469053,83.86452129300565,20.92904125524764,169.16476249093358,37.61811431362262,460.22833984056246,66.72373436237366
45.89614809874891,974.4749836838437,-4.32680355062589,120.2710873342333,19.690936532018785,63.111695614460615,14.134121233640428,410.98952124735536,53.04490771933956
69.2217221363801,916.4863389713934,-28.933361407139987,136.12678535800453,4.682866931394844,32.023218926137616,32.283830421545545,431.91127060331974,90.0
66.28655040988109,928.5473138330021,-26.2156188767445,142.61550791473456,4.508888403216704,15.06040149582037,59.20756260926119,241.16211823568872,90.0
28.699803723947355,927.9544942323656,-1.0450225392061405,72.74516592843332,7.064182582245329,161.61628388820128,39.28568757625358,287.6545414000631,65.75750273542508
68.2431762606682,967.6362985996442,11.235267593435331,78.86043750472453,16.43677466936163,272.5205900462962,65.34168122109239,227.99010799904391,87.74046661988068
53.29691290182086,996.4524515555435,25.604495341317374,153.11949865659017,10.088395681065323,155.29692319776927,35.758515190751964,154.24115368700552,60.91257905859304
41.61059865048916,954.9824663776677,-23.064636475640583,60.388078809123286,3.864993220116225,49.92856640835293,24.113357932111967,117.31990313782192,64.45959224173744
28.598002344815292,954.7069656212522,15.009032636884832,118.70693249101905,17.775708357605602,92.82923919578278,17.085059876918532,347.20765529738105,48.31986838637936
71.93192009436243,998.5508904848914,8.739202602725797,143.3297472198667,24.415676569898444,151.80577129656368,19.115747251961654,112.64307926507372,74.638197065385
67.55656022166964,953.256062733285,11.68986199152927,139.23329748814143,14.335144834845808,152.94108237855656,4.954289589005091,40.43501737007899,82.05258991966305
51.443449447936786,1010.1175100875537,10.663743348478945,130.5716156162904,13.565602608588053,23.451313090762312,29.467794457534016,280.3654377358083,54.94294619645841
64.50235045865784,979.4604205608669,26.95922774859661,52.2655215198067,8.573963248106589,219.6450179240416,28.958857891073603,323.4788596065049,77.17783660192285
41.49601383197173,955.1985639599785,3.3452876143318875,113.0552290454525,23.413504523696947,300.29844576777253,92.13236973379314,167.0593075082783,59.143587552765105
33.443585780047684,955.888724906296,21.971271959814693,131.1773551411665,13.597596098906362,176.87640530370513,21.682594475979872,409.82883076334144,53.072819100251735
33.93200628517063,960.5558908558143,-9.78102079583439,75.90514440324634,9.516339258086754,206.29765784013438,69.68870366528124,426.04478408647196,51.92118178748484
71.29641905063797,940.8328568091847,-13.540037793855934,115.27699105842228,6.1438264349635565,161.70237118613014,41.24846760636244,84.85330133100727,90.0
48.48395061076701,919.4400847395045,7.512761967513519,144.4023875278763,20.58069416226456,131.80088801639909,47.3301118299477,171.11143980415466,78.48853139325134
48.88823891208139,926.8249108596082,2.4474301837290255,104.58068611107825,2.0087831523713184,309.1425422931334,14.693698259412717,91.48819823839588,75.31535206478654
69.96783628626095,999.9522190444745,-24.08661486565102,38.01220628033555,6.060635448584647,285.2642309701391,65.14553020191178,181.6777618591336,80.1135751005018
33.02440687990025,944.4438717069163,23.785312618174594,59.66329947523374,19.41497082642639,53.62696223483497,6.084159178368298,119.56882013137249,55.07335699795883
31.274839742437187,989.4723954382391,25.43082532586618,83.26735585492293,14.020737334777184,209.0599937566345,81.52826762175198,239.7860921336279,36.71671852249867
57.13044686512732,969.016532230116,25.891307247650403,45.511276148960086,7.95515401463624,249.05161811662333,42.93101779882131,106.21086616840336,71.02771314770975
26.609695394922362,994.4921185444566,-28.92355702944905,69.41440832630587,5.1144137563891,180.53246669675104,77.77635970817849,3.69968897000722,37.561285635745264
41.7539222080925,966.0025908519895,-16.03457239700494,90.98507222600824,17.142888790916267,181.18263932300968,52.43463365287143,141.45597090188943,63.28160923221967
53.8887949461906,996.286199294276,27.47385561220854,72.12395342898708,2.170411658549176,275.1457849647759,16.68683506948259,162.0100140615251,58.835791020505056
50.07488831271226,953.7010757795802,-7.959365176488646,37.758774264994884,19.418018424314734,294.37937150887734,74.96938825151021,160.0219469623274,68.3887444192983
57.112305828269484,911.9743195340662,27.586182749475093,39.82652609696605,24.80543418676267,301.4890017159573,31.626145501184382,350.4692274018347,90.0
38.77647973849476,975.9600312444921,15.911273834152048,70.72330592720148,5.370536343926386,153.31364268609718,61.60154755324308,32.993408097056644,55.22742960143561
71.34007585201671,945.1435952495381,-13.466632136591873,56.01186128934478,3.6597298373280687,236.723343432407,44.51116362815526,32.21899092246472,90.0
60.377328987959885,913.8499876303854,-24.918189731344263,153.3501505598625,11.446157426221534,327.0053117405561,21.56506090673566,375.4125768655888,90.0
40.08339794371939,987.744562217891,0.4969009805555409,39.884354086002304,1.6123878412816177,319.5193058896811,19.726668422262808,136.05955429255374,48.24711033217743
31.623699450107935,1012.5565102572098,6.522800530637447,113.21141773354101,18.23133349200123,101.14669272717533,33.76300523600158,268.8038237473036,27.778658714455503
42.214472076931344,904.901326305102,21.45691402852289,153.85661416846443,0.886152695242956,273.3040626315761,24.935501762667233,187.7818914379863,74.84606238373757
57.20227387328568,931.7224588126688,-15.260093304935436,160.95821551560158,15.324927416350745,248.3354554125151,76.39755714318987,460.8251361590642,85.49284087286944
62.8100843813703,913.9649599683329,13.342924067170678,158.79197308853838,12.06301958717626,48.028367676402375,54.36240564751817,197.07082955528915,90.0
51.921432957202995,926.00314759152,13.183599999858181,32.69204626576519,22.639183877177086,53.85543478027604,104.39898151099085,173.8558930575082,90.0
53.71015159793989,923.2755528780705,0.05196218237317041,56.73789618360369,1.5738462184385738,219.71771153990895,26.336965656914852,351.0369073851921,89.25233134864115
66.84862053875867,999.4645941801144,21.276281358311586,145.30283155595978,1.4370257266780928,127.73844067835867,25.334851355460515,303.97070341805613,73.87224463597461
23.40502017752591,941.3974918001,-11.78862566336456,100.83336918812095,16.834906746299314,25.83063483026523,66.04547054444775,410.4998503175532,47.20031508695785
27.79974049578732,978.8076425926434,-4.580402034912449,51.15785661758832,7.48956080944192,273.7146192510715,34.06360791061089,233.67947250673905,40.22367657883439
34.11848955007801,965.1545559755687,-14.562264187156952,118.72879274963387,24.747209253138298,84.2709561481078,46.053962924526644,16.596950207311835,45.882419755578404
66.46377762044759,997.1419110977998,-16.184682067161788,167.43240000780708,10.810768768532784,229.8872279913096,10.588323920149271,250.26878828770933,70.81695448376196
60.2658941696226,1007.4012885113945,-12.064662721128144,143.62034382829228,8.480628847239814,298.1484702206099,23.08570769763415,312.59093552166337,64.4478314640377
45.79941065629474,964.327992040547,-26.54225444919193,169.16153440810078,7.6646237928671725,280.2276493687195,28.658009249344396,321.3652882549961,63.31209967557163
51.7675826958267,917.568496470692,-23.777347806322517,82.20234848361818,18.294514209571105,332.576011358363,28.11553639034063,474.8934528815119,84.32787479282324
26.58607228264588,959.0493181563292,5.291811498750953,163.98932902686246,22.976432081269646,249.3813536376996,45.41232810527742,237.89253891547853,44.20040225180942
52.51498048827102,923.8899785973715,-10.196620631185088,59.747634905546946,16.900357601557843,235.99953635625533,33.64667154685718,247.19305258487955,79.77209621848894
43.90769906257321,979.4565435331895,-15.893827045286152,113.00365707717393,10.965935310386598,142.17709843223955,15.82314274979921,17.204993841421988,52.937212485851646
23.620816829677068,940.4461441387135,25.967850466482126,150.74579611352578,20.06275702409237,265.25513507710826,28.696681265629923,59.62260229203803,46.958728282429256
74.885103424709,940.7419878385977,-10.511768968035668,123.28746393078922,7.347769426506906,203.27949188826742,29.186974587122663,99.90580067339094,90.0
25.12152537728815,957.1971410320394,-21.593228375166465,44.640238835584775,5.91447271460272,54.290122905428866,17.506284250586937,192.86303067889764,41.67086078241369
48.56728601213116,1006.0375684834681,-24.28305836713281,127.3382069701792,0.5893893353811075,45.83134496127116,31.14267956765928,66.80042513022217,53.75590806265358
39.30227140105019,957.4896997496635,29.027891600680142,114.54662188365663,3.675615942429822,209.85971718156623,78.42787740760181,463.132895344915,65.51356685481736
66.49149342774479,940.908175947464,-26.69701131325952,92.92838392225042,16.026279624469268,329.3058062612404,21.10918431293981,130.10413049058022,87.1933788585664
73.53874390708539,942.9469346359587,-18.39094078291457,92.56600784086946,3.2972444975491038,19.2736737260647,25.79195010989095,462.8453196749687,90.0
37.57079890561498,922.566533870126,9.389128041246202,75.54738447933633,4.241784835518467,307.7118808360851,57.95425041275206,410.16963740511517,67.17552675430922
47.5264399216162,914.441233456002,28.895539553376757,140.7166986998272,4.067477502343708,175.14726042079127,15.657902406383347,278.38989035689855,85.08023437482137
57.31966142963116,900.0824689108139,-13.723522566927784,140.48651163307008,2.9879963998690666,205.53401554679854,19.520441376328897,484.60995729794786,90.0
69.72084090502784,927.0730172372492,24.328262777369808,129.84953499310816,15.402073773227617,91.43823692888222,72.75300542751124,56.537170023669034,90.0
24.325728681147254,910.6976324211938,-5.703555980005138,134.95999724334882,23.53212466987421,10.056943521515688,48.83627577239857,320.1211706486971,61.75829511119149
46.80572261820101,939.4182461353613,20.65474273641069,76.37993496661835,11.494410460106486,136.87442646113067,21.10360891304258,119.56110674305981,70.19143404582577
31.983828311058772,901.4718457181583,20.787948960696475,165.701929108229,23.24916653077352,198.8854004912647,22.549163924257673,228.81868607494565,70.3066256028115
38.6878945183629,974.7942313315245,10.531368370438102,142.81336785227887,12.932802849127768,194.2570702173324,8.220731546165206,277.3905309742978,47.68163236001693
68.84349429770347,1002.749238908378,-16.260126165817603,121.1430619020713,15.716324232244366,59.78418494853662,50.19813463959352,74.24108431157566,69.67917321635683
29.345349875512902,930.993626091416,-13.80158177605064,146.51801979332492,17.681675958344258,294.58443497328244,11.197570300759532,146.5240986141928,53.62962824342841
41.50026991800914,992.2585119278897,6.340390478303199,41.281511107848544,4.2799448473496815,51.82902125832196,46.35628034000029,141.03898711230946,57.84973015017403
59.85035761768594,1014.8399203948726,7.398337837312816,111.64341410009168,5.371631906516969,208.1883305248566,61.95552761740279,164.8408994299067,56.358126137774214
63.111886515988424,926.2996048840437,-26.671080917183673,160.88639795863068,4.1033381103055095,163.3059108860661,26.839776063878194,417.9502939542651,90.0
24.895302544863746,1006.7751144944136,16.175838535210588,147.8401759847739,17.19463035296334,117.89544386566975,16.20959507348137,161.91308846191427,29.912724582710936
50.33486304067955,989.4631774426497,1.6922615160941668,123.83373619974385,12.008543456208578,149.25295389502764,50.84463587441861,29.914631612445064,65.25271223520286
43.165550436627015,1000.3439817087163,8.342281401558878,53.33638886093102,22.78911468748889,188.0908017887697,35.44447123756295,216.6272208673502,49.15271082853833
62.539891429552895,988.269370616487,26.805876831117402,82.69629200027497,13.78507524125075,38.10505541451185,15.653576081258421,200.76298875417714,68.27605239379744
29.916556746604552,942.8112264548186,2.0743429864216054,107.70914906972737,7.749758072804314,278.1991452045715,23.134117686113736,457.22622292724685,48.13344714520979
37.16894107746358,966.9234302275181,-8.493080522413681,120.21812048295604,1.512932111453666,51.14393174280263,37.4006822898255,105.28180585610164,57.16293574298738
62.79202021309996,910.1308044815199,22.70369784780719,160.8575559850413,4.0755465312030035,264.420192122764,57.70778755700541,172.08552902633357,90.0
44.34528731271424,1012.9933167724513,-20.013142378750445,47.152027389627406,8.427335839292313,148.0041323798183,82.31961596306168,71.69580185715535,47.73438215673534
67.0320270868022,1002.9759766182744,-4.431103612658113,99.92600965153785,8.567815621729963,129.50921542741494,24.675148296672763,150.78338120699902,71.08065123091497
54.957438620345414,914.8846340057365,-19.51984052773043,167.61520524939974,1.420699393699626,84.8615522875689,27.503692918233018,12.440768616207409,89.54115801168561
57.45921093693411,951.4707409890867,4.585852238917262,63.40483273597264,19.931918622697424,193.8907597246713,37.685161996964936,135.2925945871003,78.77649186299787
46.476409348067136,957.6125518206613,1.0304632320992262,99.9903684394245,22.903560568238603,241.13718992948247,36.75706968919296,436.86463033854557,63.56720787037555
39.33113730241972,1002.0302996527598,7.014392715205119,168.41600770753053,13.37402107142411,225.94767378756603,10.799158809627016,104.85962125540016,37.08604224042767
66.17426091209026,927.2010744079204,9.248108226104904,140.99589477242168,6.251272844726222,189.0519876516357,18.171439725133133,1.5133471987818226,90.0
68.2748504923218,1001.5560969337125,2.986397856615966,77.32212790182336,11.042351365061146,78.87923505480367,66.43286696470047,437.17731820656434,75.24557105124958
62.59701857468925,962.7744534847626,-15.950932214372065,89.43172907213376,23.770639779703455,305.3108357039321,21.862383050283583,316.58267609198475,73.51043480946055
30.485123835958213,900.733354370107,-0.549123524727932,102.54976137125867,22.06430026038565,223.16656131996936,20.7634943286508,136.86303904210362,64.95523191643754
60.126191514414856,1001.2213987746685,14.490948839605203,73.44058433329002,24.07944063497133,127.0510925115296,10.680795732706137,51.2974411046056,68.18622339424975
55.2323623879003,976.6289321678178,25.663742022912203,102.44995974658626,18.04212807373825,346.3261817009124,33.03678697782153,424.65602955954324,65.22918566266603
25.518118558597834,990.5327998407463,29.11805476482003,145.75958156130469,13.913743693763648,29.461377956160646,5.172062668765567,252.29062024369176,32.091099921671976
21.282139441785166,1008.5806239885994,-15.071077375221583,37.26741537873518,2.8018358720841574,101.52927307995608,42.321738036755136,410.43184360090686,28.481266744062843
58.00903950697275,1009.4207711354557,5.667162799699334,131.64616124442614,9.150298308508608,197.92509895896262,27.31398592596417,202.66222352408892,59.613406873099905
63.63320047174902,961.3288588068683,-14.64349151126083,114.50420945667936,14.415707082896986,13.989451174176978,30.786725633631768,230.0644852601691,78.88121454447092
27.23804867620322,948.9766424594955,0.8915583536758298,151.70720336639965,1.1857180773398452,348.0190563738249,10.205074674336265,484.93856532111084,47.53268862458905
52.294248482646445,958.654482925763,1.0482644611673848,69.84202722567858,5.145451272305682,125.73978352421015,15.658632830006955,20.92350696760603,70.99363069878146
58.28939396141815,948.635886124531,19.225862144474235,53.7835701830428,4.288174687824226,345.23461686146806,25.67428020038008,6.842337620965145,75.86328667338648
62.54665297730885,947.6070611047546,17.29238544238916,121.2370485559915,2.0292865717867343,37.05233772555337,42.15645644726851,421.3130318016091,90.0
23.383789346505974,906.9187449451103,15.216901686987448,107.24518505775606,11.182963456086481,131.61458906735166,20.103840240490108,311.6451890045021,60.98137684385976
46.76384906989174,943.3291046677953,8.279820269418266,58.48289382634432,22.781189090540416,83.30988794593834,31.591927487202838,382.4261344400735,71.501095258445
54.1516622538825,962.5163480999761,-22.677020883299477,149.65471622794274,15.451761397612875,163.10090171261706,5.221921388482622,218.01808287451462,70.69688604327308
25.765218694453996,909.4563344002955,-6.96822313577178,149.97161020816358,13.10706916912795,24.594957444293097,49.01585316047341,93.35525431536968,62.589538863927125
68.25609812952325,992.8642268226116,25.621758132906805,92.75359565403372,19.173080165802702,288.1962290546115,45.81772604114121,90.11869224208901,71.42635502442154
47.391499776578485,973.5676264729224,-23.236128959243125,152.5619028302009,17.585757828616764,78.77684941317037,49.214170494467766,439.1118056039117,63.45036691695151
23.84044186096969,902.3168756031689,-12.29847240724935,143.01973190259918,17.666781372281076,208.21861470891088,19.550826081938474,106.33192841742883,62.80411595595353
31.37500868868496,965.7491226614976,4.300350058722202,43.76486398892684,19.404578693084524,51.760435077530566,23.192558832640074,315.4525967650838,45.23950909296693
31.60689412757715,914.6390072749692,-24.860266111520293,50.0261787945354,9.805861209663242,97.32916399352109,29.09106117649349,35.419349753411375,65.87637430763652
54.11339429148915,953.850772633218,-7.449324111738068,159.00965825157863,0.6889667286222423,74.35207461247585,72.36770877692823,477.4108050614932,83.87194183492268
43.056290244889,962.2172331167072,28.1415985215843,149.29590208981455,6.214226669848177,356.94054899768435,8.30297634440851,157.08428668585606,59.72862932842132
47.2107883322608,952.2404739817852,14.462334354844863,124.26897480307841,20.410103364371714,340.28652924044593,27.9926609864895,235.39623530973924,72.52472553037951
56.026727107917075,948.2096677880547,-12.228530453011043,45.543088973675154,12.639720937435492,74.39296625135091,26.506190899323293,191.52090150526456,78.26217658590744
