hazard_exposure,elevation_m,asset_age_years,criticality,accessibility,power_availability,asset_type,vulnerability_class
0.01253672737449274,71.26102551785998,98.09435702529171,0.742013046694495,0.5418016463262393,0.5634326061247652,fire_station,1
0.1236140799061306,23.148944499104097,11.077942218104585,0.5153735076238721,0.1946904510379629,0.2720185033670528,fire_station,0
0.6851054367852684,113.84889801639007,99.03590935772256,0.9358466071746971,0.23071254519882256,0.5496939457967563,shelter,2
0.5016059843990676,91.21767575892967,88.01200230209801,0.19303196136990153,0.38746381535988084,0.5260993946652915,bridge,1
0.5015082824392848,52.33733608950561,76.07395138296883,0.5723651638761401,0.0599391126303761,0.4104162952415291,shelter,1
0.487716648336628,32.86645525629894,60.8516629828959,0.3704027457798893,0.14406386983367803,0.16712324376083476,bridge,1
0.37937743919791245,20.546561765433097,15.85954611854612,0.9929015194315642,0.8775422718751513,0.8666236113318595,hospital,1
0.6573480643658888,42.45384950530473,29.158600421875157,0.10825160086808705,0.13169025806305334,0.04042271983138168,fire_station,1
0.023269591943835044,81.79464040584872,63.50308390279811,0.5435333217167061,0.38139986121038205,0.6193674697164806,fire_station,0
0.9527595140021194,98.85178750001077,91.07673464024899,0.6958847882113284,0.2852665626928187,0.1033293666995374,substation,2
0.1321846954921282,120.65923187491198,18.485466057020126,0.11856336080184748,0.2456617657443434,0.533991333547003,drainage,0
0.8653264453257163,163.27246263263217,16.209661863331014,0.5563678685258859,0.9795426368060889,0.9780155541802728,substation,1
0.8314895486774189,170.07416856868525,15.177768490359277,0.016424250401911755,0.2178586954980466,0.5341945907483421,substation,1
0.5109022903583254,162.71387603590068,98.39023214228718,0.9999076349678192,0.49361557410226364,0.8340965763918913,fire_station,1
0.061709047817843365,162.3960766342895,78.59304730280773,0.2575229784272599,0.7807636554362645,0.7722029124713111,fire_station,0
0.46435646346697035,24.362756911573523,17.38255516868482,0.45043480926884716,0.379248725764741,0.4275374016390745,shelter,1
0.5560194774719867,225.57097647341914,96.92593059284611,0.7789654327910056,0.47993200058201935,0.40065812538067924,substation,1
0.8745091302211893,116.83161481700152,84.65754354407142,0.5136712587052182,0.7359092663962453,0.6427669969006299,bridge,2
0.387515399440844,212.72731317388897,3.6758773207466566,0.9094071265723853,0.4818843720874697,0.7907134754085896,substation,0
0.6815403679437684,13.004682387230709,93.28527150984812,0.5706606734243261,0.6124649728794962,0.45103432559964374,shelter,1
0.754585125006184,56.045710698692076,80.27998762931045,0.29973016452640144,0.665064835174893,0.5501664714634054,substation,2
0.630793540171237,13.23197150434266,13.658604972109368,0.9965116182170164,0.24544253827837215,0.49194663717273135,shelter,1
0.1520816330318535,224.49983010277637,85.7651833032874,0.517250950524437,0.26391230369180296,0.9317669322656238,fire_station,0
0.7237121801496561,45.57499264266271,18.299603111050544,0.43303069526530136,0.871686863791862,0.9060497577602927,drainage,1
0.8409995281773265,175.2361895698522,57.38836866196905,0.5600922543760287,0.08936562994813624,0.9876433788095023,bridge,1
0.015431691417404414,158.97067126341975,21.854626084288597,0.49554756835681724,0.18738573547703652,0.33744338183465716,shelter,0
0.14594571828161473,123.98683012174213,10.73702338738729,0.7356784186227886,0.8449279761495295,0.7841566141750939,shelter,0
0.7872125225080363,65.19057488209498,76.84102463096599,0.789608880104462,0.32132909275219035,0.05111838041486061,substation,2
0.4595146755741846,86.76787859819443,33.358084998246696,0.06939627708788276,0.49131441960104394,0.3520640153177971,substation,1
0.8276429471160721,39.801328606866775,32.49749902345855,0.3141863799726009,0.43355677427894534,0.5321164266892484,shelter,1
0.6544546131517206,58.81381094089855,37.33313736460151,0.36398637166428893,0.7938321228473373,0.8537881167704764,fire_station,1
0.42332172553322345,156.09060113654752,64.15654929011846,0.7219852549177933,0.6921057552684705,0.16266734054610799,fire_station,1
0.29998750222535653,114.08869485983524,32.34559026353213,0.8495936503191461,0.5760306414899322,0.39677803082399254,substation,1
0.8651885285315649,166.92668022346822,23.038869315225853,0.45291557711182484,0.22277667202339413,0.47738159907089595,substation,1
0.9228308227298629,116.25696418531578,31.584284120874983,0.1728314985109578,0.17775632609449776,0.2815561516911157,substation,1
0.24871407654331634,153.86801383277927,78.4567733941383,0.4577476701038542,0.645959421776636,0.22691701343023674,shelter,1
0.009560275167795229,56.74087907842912,32.03964322424399,0.06285865209526087,0.697647453447221,0.17002164552739163,hospital,0
0.7705363228164025,202.61066891659402,37.31953749358154,0.23191396979792545,0.26332730239389524,0.9977693229381897,hospital,1
0.7842814003378372,56.587164131770116,88.79899647848168,0.6615510257254592,0.2493284766069761,0.6600875026125114,substation,2
0.41952075125940935,58.49194138919114,52.86518286123746,0.5272806626168538,0.5518930208343902,0.6960991819362846,substation,1
0.8465498203979505,212.41124186664274,65.39449149427993,0.7782248965609987,0.36617377782475957,0.9525880807909373,hospital,1
0.007362594799966038,218.43846240035543,7.397125027377893,0.3678963448088438,0.9376881839941823,0.39591385228103726,hospital,0
0.30528272928158096,175.34031350579232,85.53867915174335,0.5180426448504327,0.1722779158886606,0.19790849741457972,hospital,1
0.7349208667103987,114.18900229520825,53.62738225569961,0.9732217032245647,0.34197732690966054,0.5300021426935658,fire_station,2
0.6294400819435285,109.76322480654314,97.36638359765887,0.6336763853148362,0.11353899999778594,0.40732701288293505,fire_station,1
0.14755608089327454,61.01211256463812,88.46261138573917,0.5857690333102326,0.8840243820745298,0.751369657889835,fire_station,0
0.2728561495210211,230.40247183446348,47.588043200314885,0.45514997075868724,0.16543883888848554,0.31475700686118957,hospital,0
0.547107880255021,197.35381170127351,38.48067076205276,0.8135002300474796,0.8536367864289551,0.8475782563640658,bridge,1
0.9588878950590434,47.42115967895985,50.09526865882064,0.07681122660370032,0.8719642073982803,0.19890643740340253,hospital,1
0.4911668434754245,49.317979489376526,67.84914630117743,0.5607543450094136,0.45799712738841303,0.53383874545927,drainage,1
0.1873053777597664,15.441647548649767,94.98222467530879,0.79907852908509,0.20926409226941933,0.47751637318349005,bridge,1
0.4969999415033529,35.013857740821194,30.546125513062584,0.9437911743432018,0.3683776907299745,0.4206613954897178,fire_station,1
0.2061492835948212,247.80167220422564,4.145692904841725,0.2586525810671405,0.2530031093143503,0.8735627957868265,substation,0
0.2581247645252731,224.05913216924066,1.8289224921831826,0.7350960161386051,0.6073425037483048,0.1527314963720655,substation,0
0.6664492302957963,112.24394060757587,51.37928161608538,0.6838692372644299,0.6700415437622534,0.7720273091689118,hospital,1
0.9259668331823416,199.61733013998608,9.934582885867972,0.7842930013487153,0.13285200899483363,0.18045619330423657,hospital,1
0.9766926879229622,18.01097044830671,55.421581905841066,0.26377100575061896,0.601527237794542,0.7641841149443191,hospital,1
0.654791646915884,64.68254478600744,21.612635467761677,0.6723473621684359,0.38404646898935046,0.40331736441937305,hospital,1
0.5258689566709618,227.89775667792395,88.62449126065468,0.6145165714236421,0.06517172901597468,0.07805260861753982,substation,1
0.9004563507449764,26.80614346497667,63.57968724766668,0.11903956238998625,0.6438682187109263,0.08120726983289006,bridge,1
0.8750595470926072,162.1185449783791,59.431498215393184,0.1788032921566972,0.5400800791088601,0.11254969382268243,fire_station,1
0.6959872955161105,31.675413038965676,52.47982982975926,0.6426952513735414,0.5295920188854089,0.4517391559444174,substation,1
0.3942448305511851,243.44098613326707,24.607986630983024,0.6496712704917657,0.24778237015340776,0.8556463916735028,bridge,0
0.6601106879990672,145.3542953494556,89.93976193103887,0.6822890927644456,0.8481050891931036,0.46689788294054746,substation,1
0.6933888798585123,173.44913973914754,19.211736961452253,0.2906433877050205,0.167777367558955,0.790346288193039,drainage,1
0.3207025898375697,223.1327774765094,4.241187929294588,0.2757432588970815,0.4028328909186595,0.8449060615531112,fire_station,0
0.38753093510632086,218.24569312829578,46.28805815825204,0.6963242744802973,0.5114555323117536,0.365129333120613,hospital,1
0.8140805840642029,8.933936104116997,9.779759864460026,0.9410028161881145,0.7928746438241118,0.04998108191751216,drainage,2
0.18549709442104212,112.83763434538491,86.78105899076108,0.11442140330300543,0.4336139326658869,0.9296362423525043,drainage,0
0.10104573908732484,37.9559244382551,36.94453597346675,0.3326787067008855,0.649462271469799,0.684105199399203,bridge,0
0.3217596287856249,212.21523665677879,26.60860963623235,0.2546303394163627,0.3620303551998302,0.14872607417292205,substation,0
0.8764559866569637,108.6622477394995,79.40118537407082,0.21356491498778407,0.40655837272427275,0.4436819538401756,hospital,1
0.6725139993908738,178.2781937888148,49.495436239277154,0.7166520347552802,0.9592323437206189,0.11041402541625711,shelter,1
0.7047513048345653,97.20675930881382,4.866106264854697,0.43039164409940933,0.8043724959617543,0.045063531143659685,bridge,1
0.6053317689436803,73.0099698900667,78.87304286958205,0.0387824430231668,0.9122427318068774,0.3567569213904169,drainage,1
0.12421246397589614,54.292990765216125,54.94243387291026,0.5254679599636293,0.4002066935817421,0.6485017116369249,substation,0
0.6436385510674362,92.47617665321577,54.01298864634627,0.3118165214446651,0.12027210573712865,0.6332131556351279,shelter,1
0.016778579763925938,193.99560998845223,30.4336635882546,0.17540722689941823,0.4491703944755767,0.007292975781653777,drainage,0
0.7824408458492709,241.11464470277969,50.16005001612061,0.5438496085549966,0.4265157459823684,0.5040582472520151,shelter,1
0.3890600405433985,77.2422421855077,1.5982608586438074,0.9927705434654119,0.8624430308016681,0.513597898170877,bridge,1
0.28500904249404324,246.86876953221744,31.886309265397283,0.05051374778320772,0.8742724090533425,0.8158042826733668,fire_station,0
0.5727959033970991,109.1029907581599,79.84154144477067,0.07301251571487866,0.49891171995295647,0.018481476026727006,bridge,1
0.7376091032104092,172.3042675506746,23.937191694292693,0.9931776166747837,0.6580708497731069,0.12598374611619567,shelter,1
0.09236605365312966,129.11203562412615,4.052393438927648,0.3818424272239427,0.7850204607102618,0.2517374685603385,bridge,0
0.04879259822213977,217.75253983938558,80.33108983213737,0.9459456076039594,0.12274480248449848,0.14084236863254251,shelter,1
0.7840673497816606,22.335944776129075,88.22081846308546,0.8673140574323644,0.5646705485320187,0.3110337115756795,shelter,2
0.5380664034599199,73.67630099152197,26.65600941014126,0.48291867446153325,0.8004921043816614,0.640643245458587,bridge,1
0.178989933290978,140.46661903652924,2.459247901467687,0.08364472411129953,0.6006539236622047,0.7623100837440108,shelter,0
0.7473085034828818,184.13308802604183,22.871320974576072,0.5573950200527831,0.4678974281517253,0.9729662267633269,hospital,0
0.9114586040161511,172.09415206637956,52.21521139990687,0.29042898804820005,0.09729751589184943,0.5317261739850778,drainage,1
0.38873946827700157,101.80655576954662,2.1563224938871084,0.2756294893077328,0.8300151725375435,0.2205018752664848,drainage,0
0.06114083464237563,67.24187905211501,56.02627928129119,0.8730993347178277,0.2650273471118181,0.9684628784819832,bridge,1
0.5907938387687138,224.20476140451981,20.800953070294568,0.1081895233608714,0.7875538732065632,0.5917926427418261,substation,0
0.49400223107673435,89.62515538828514,21.01234854346561,0.4226896455506779,0.3774559226885885,0.6643030096948467,hospital,0
0.9084248870888059,74.37937667402392,93.75604408919071,0.967777981376879,0.9637530315425156,0.2609395085288292,fire_station,2
0.7640031398201947,112.1893812601141,93.57363809698782,0.42773280749367826,0.8031159220429824,0.22310844297138288,fire_station,1
0.7177143559804512,65.2015433039003,78.50154567117403,0.23148282559776512,0.1709285200498536,0.4598981312311563,substation,1
0.2168033748879774,67.16856529236311,83.84796906382101,0.07298671716246441,0.7327440745139426,0.8230025590378431,bridge,0
0.3302859762858552,9.039345600056814,2.2427576814975536,0.7689759636982687,0.4271805983034179,0.3661272618775351,substation,1
0.12884073223010273,158.73549181818095,24.202079979583,0.3493183125327217,0.7953038698226728,0.2247356159674354,fire_station,0
0.2567042900830231,180.85754905250084,42.08073458188358,0.048950333868506446,0.32561771212672586,0.04735461980784761,bridge,0
0.2933804685322702,2.452374926801004,61.80702807956591,0.49757832075932684,0.7095303710626004,0.13577162744215265,drainage,1
0.040802164955304976,60.876044410926035,42.83837869102318,0.09492779581464339,0.3385118872358682,0.3031785716184232,fire_station,0
0.18969778056472997,113.58084888045245,13.607272901516565,0.04430901998451697,0.15535174443593602,0.3493095367663027,drainage,0
0.938853027412572,207.07334585610158,6.549376209736035,0.4986727558549189,0.8765508927370831,0.7490689870760382,substation,1
0.20183570336455559,183.3277649891889,22.33624157189634,0.9567412655861967,0.7284643627207118,0.1561874304620312,substation,0
0.8285563968887593,140.72891259164626,87.26741695337655,0.6789850394830729,0.20168937831392253,0.11612049968118887,fire_station,2
0.3281371253193799,24.607528007617397,8.016875818903092,0.5510996369175533,0.07881990601835875,0.11085572809938893,hospital,1
0.153068886852605,74.6068752257153,62.08916853013105,0.9400231192128095,0.6923204779977611,0.7341645707980615,substation,1
0.5835382241590159,244.67045084519953,20.232211614386507,0.7007058800320741,0.02598040368145249,0.8364681095250971,substation,1
0.9501887577467099,126.75692315101114,72.01459959939352,0.639922965157464,0.6131159503544119,0.05136886416362074,hospital,1
0.09577542290061047,110.34151939582328,68.94991056241473,0.12079976148993254,0.48291161686338024,0.24698981846992552,fire_station,0
0.3544088489953786,179.07937853344268,41.90732973756667,0.6747308200035113,0.6995425068407355,0.8987841997713485,shelter,1
0.9859739376586086,39.13500764089828,77.73785292909191,0.7544091780790142,0.5915709837596815,0.7609908363618695,shelter,2
0.5656983911766222,163.7152229261582,22.298168786457808,0.05749799419596613,0.010139266567022465,0.6163775435319256,bridge,0
0.855567291117511,114.38586067500256,86.68433558813071,0.7164676250800103,0.3733715912331256,0.6120660682189951,fire_station,2
0.23373156825090746,167.4219360012183,30.88730899347172,0.2162239859145506,0.9578890189739596,0.34773692968549397,substation,0
0.4683243260461881,220.86854364356967,12.948848185775653,0.9620772934084407,0.5267495710774793,0.8042913900459362,drainage,0
0.4021753583109632,143.93016059730653,92.76911695173871,0.34989199674463956,0.15210765738815446,0.6643468901962292,substation,1
0.7976700711320084,244.92844190715292,30.40718620458844,0.10056272257317167,0.2065037957200051,0.5326375547215118,fire_station,0
0.5073203854552947,237.76273396072432,30.551107854572336,0.41125200510910964,0.8104498169820428,0.7442586986441493,drainage,0
0.22895559234835494,239.78052767985326,35.51537824663672,0.04968479177417329,0.8895149429640944,0.009780601881592466,bridge,0
0.33717977994937587,122.44654178882192,24.65783066233419,0.23742429456532432,0.6287932035617754,0.5484483796342239,shelter,0
0.44426004647250394,1.5617243739474151,51.28028484084135,0.12874301799152776,0.7512344706358436,0.736634111202904,hospital,1
0.8564215877803255,74.70757194398456,5.138719182618356,0.428587998312425,0.015423018437467961,0.9053135280023723,hospital,1
0.5467352594957758,170.07184934698338,42.65681989508659,0.7007884010459008,0.21134993679392,0.9669715824875684,fire_station,0
0.027749813266023104,43.432516486721084,75.95137194762013,0.28199347819381315,0.72020335579437,0.6991080673830122,bridge,0
0.28589917029333867,127.33252374959628,9.407505441583863,0.8413003738955399,0.16126245823527896,0.3162837603466522,hospital,1
0.7646371690551074,160.4634973970847,54.862494892715155,0.6547631363137273,0.12134473183596706,0.2585852501184245,substation,1
0.22081245394590776,144.02588952713955,6.888456991328762,0.7351071636163408,0.3923802256822738,0.6846426292884118,substation,0
0.8633257443476025,25.02485029838322,97.40166216179993,0.32864735572128523,0.6122604175276125,0.3598868929529515,bridge,2
0.1396302296149502,36.094357282853984,51.684468026937935,0.7331181519100552,0.29250716891916095,0.009114327976238568,fire_station,1
0.7207703323987406,185.72959356770824,20.27142614537173,0.02051516828921296,0.19796942084724878,0.6961610020319859,substation,1
0.5304189309308026,196.36640378182082,8.37951034558574,0.05744451867855305,0.045258546346210404,0.6913742844742071,bridge,0
0.4595205413298936,242.867149694735,26.195076466818932,0.8611115201099719,0.5326243458106942,0.194524119101402,fire_station,1
0.5703855271403074,135.9218061307576,72.5114531718972,0.36754063131367154,0.3367721842208784,0.004338034182024941,drainage,1
0.5488438467027866,222.2157615038775,19.162292290285098,0.7644101359219475,0.8651901120075376,0.7179170005161916,bridge,1
0.2559516046894297,231.33565469766603,37.2237413893444,0.060896601227085956,0.29678410498330954,0.38979972402879826,fire_station,0
0.9436886688381202,95.51837255853349,10.045449262373275,0.03746664051519122,0.9750065077232027,0.7667670675227996,drainage,1
0.5405102552007397,30.50536877300222,35.169947790823585,0.5787710467194127,0.9033528164887847,0.257597508086839,bridge,1
0.5703841790891472,79.1912270420613,58.48703966156702,0.08096566466389477,0.7315998321115946,0.6365306756484361,hospital,1
0.3594425693541269,227.4552245960333,82.17961342177648,0.036965034538825825,0.5455492261105606,0.1538934844836074,substation,0
0.49624251148101006,77.44772404698378,28.423529145746418,0.16196002642015173,0.9387263457095543,0.06639332729976255,fire_station,0
0.4909367126140318,0.5716526854785131,95.45910625283769,0.9234880383907983,0.2882032141940283,0.053662029626351804,fire_station,2
0.20649982978622838,243.76043123658644,36.915968059290535,0.7630722279202611,0.22690572189253622,0.4815732607406248,hospital,0
0.5945090786233437,102.27089856022512,54.81220719462044,0.1890720263307939,0.5804004354113079,0.729359375015819,bridge,0
0.8336448932761515,60.151465533473086,59.43298206184829,0.4267749705400591,0.7873097126531797,0.6792966506118614,bridge,1
0.36467914010242264,80.68259047085577,89.05685341954202,0.16474869934875658,0.8183730532533625,0.7481818358490089,shelter,1
0.43757986000587934,118.14801175661238,17.342587036533676,0.6298608669280065,0.42201074958103135,0.7438908461224754,bridge,0
0.9588856384752498,77.07796260059854,37.797414677872574,0.5444015313403529,0.5949493237200026,0.020429869068001927,drainage,1
0.8135778798636766,216.2420913873679,65.82960716469083,0.6876891769526374,0.49177148766435486,0.004642236647918185,substation,2
0.5243890158653622,104.05970875400874,88.2812419588594,0.9337085376112351,0.8096255077004015,0.9315889002579186,hospital,1
0.3545770880890138,84.57048577062281,21.083723802977794,0.2702434297100589,0.5781094860901712,0.4319428635152107,drainage,0
0.5545485927200589,7.701935134319965,22.624231011333173,0.6282760117790657,0.3388488440777847,0.42635047286851424,fire_station,1
0.7403818045682453,201.22345386188275,80.34759915097153,0.3304597853718463,0.3840160256454668,0.8922168186552257,substation,1
0.3976358595795034,101.52326676259504,17.487465864658404,0.04314314064471325,0.9079642094664188,0.21130288129345132,drainage,0
0.1625923202807643,44.18491201669464,14.962530557993702,0.5983463441597656,0.6420735086920203,0.6587736511389347,bridge,0
0.2292150040678107,224.18987030700606,34.55502885065188,0.3738089444567838,0.24795755399162933,0.5428622358008938,shelter,0
0.08085232698059353,123.85255586290391,35.33052134669753,0.15086456596015352,0.6950187106520409,0.3012655092738574,hospital,0
0.5972550050874973,5.265416022374126,55.38575246978185,0.04032388792014385,0.9087988522436765,0.376846298219375,drainage,1
0.8599258875561445,134.62303662609796,21.70994079527546,0.6920554882792337,0.9147089982614647,0.5815296611660927,substation,1
0.6777994589899344,90.64203876229479,16.632581121292144,0.15232443866192735,0.04546041839666237,0.37197694961865,bridge,1
0.7281750169736074,95.30259390505805,59.76513828481942,0.8411218135105071,0.48825035343340395,0.83568200798471,fire_station,2
0.565546717990233,92.11753674654982,16.945183903605542,0.9096249459013267,0.9790052384358977,0.9716697789817396,drainage,1
0.09073302559658425,45.031652742571815,46.57727982806171,0.8156018967496768,0.24788378576086068,0.8861176604135026,shelter,1
0.7743854356176062,189.32392542715985,22.336733107687166,0.07669954631890152,0.14752693339922573,0.9765598748142963,fire_station,1
0.29136497761475477,225.55692303978626,55.11266914366851,0.8809055010997445,0.3638584796457486,0.15928416967807413,substation,1
0.10293091173915592,174.18261508069077,59.10427577151134,0.4972981236958154,0.7962481090539195,0.5597785486093372,fire_station,0
0.15508868033081957,124.82594428092835,16.81899640913627,0.5958226980852782,0.969535953791662,0.5569318763647786,shelter,0
0.14271169617498825,108.86990652398826,22.44341029671212,0.7752410996434616,0.800205420119099,0.9828964535802843,bridge,0
0.03311572239288596,13.582461860672247,96.17943071713987,0.3884176978500097,0.6148386159016683,0.5060088150648694,fire_station,1
0.2479445717190324,88.8310618078737,37.43793344364853,0.7558324248531212,0.5962834809992592,0.8194967372142169,bridge,0
0.4899315987619205,239.41872657467746,59.17536166988506,0.32921869141016,0.511501871557422,0.30318198194987556,drainage,0
0.9374487620245148,111.76589372691257,80.13065807705448,0.14003641411488232,0.3072482318632902,0.09695223900763927,bridge,2
0.509054888272725,72.72490699390072,14.859447516540502,0.8001750639731589,0.8360812545720131,0.2223975299282327,fire_station,1
0.7716551377013745,41.49967543503205,6.576810068358685,0.6249424270272395,0.1878379647314775,0.28853721608673166,hospital,1
0.49574284388000023,106.38086480309344,62.616431522042625,0.5106083786812967,0.08553092773014581,0.3134011381051405,drainage,1
0.7238898506272292,179.4081882052567,75.00696958542672,0.4667930664199903,0.6699059419864759,0.5454493248470622,hospital,1
0.5006718665434768,47.14636098549829,17.212283188194245,0.43986749815598036,0.8285502077508011,0.8519964894243928,shelter,1
0.7845920991839233,42.84964475904482,53.813253901204604,0.8921750163138249,0.2800623547382851,0.516301242685296,drainage,2
0.9147162471667142,138.8327209437332,39.01719456981537,0.4545211877889893,0.9763950362228027,0.3446918012727199,fire_station,1
0.07619405614074715,184.10331111181816,19.561281159890463,0.9342144367200983,0.8364891559225408,0.3612687800483593,hospital,0
0.7039745637542016,172.94133703691065,40.63196674710085,0.5041663544260626,0.1684729359161562,0.9121817669129495,shelter,1
0.14577657242226127,192.1053613138722,71.75981903544186,0.14092288913928053,0.44363059553650597,0.8367981307993863,drainage,0
0.09007984472344543,42.81532326799642,57.49631201107503,0.22438990407909443,0.4479386503358166,0.4874595753650407,drainage,0
0.6096747710935073,230.12992011336655,89.02344032223854,0.5020465312671862,0.42113890561480205,0.003045161412155828,fire_station,1
0.4992095415179416,248.82177752584667,84.55125299212563,0.8722162624178427,0.20188451234908922,0.29567487912290036,drainage,1
0.623795834280065,218.77058020341738,39.21929272235748,0.891529527862219,0.48437612097102967,0.49409242241427687,hospital,1
0.16725207260131614,160.4874525081551,90.06843984232738,0.2901258159906819,0.23526936724429948,0.41993145210226557,shelter,0
0.8678986092024936,145.17231108982583,38.49989975914797,0.7499212725690839,0.8209283949785949,0.7073325202290753,substation,1
0.09903067184025005,110.90451792990696,98.95491994944409,0.035094036189133204,0.5766562479219868,0.9354428894022396,drainage,0
0.05492211483845966,226.1881519529028,64.16250004520595,0.8882402440681437,0.8366857502496403,0.21717597747650352,shelter,0
0.539599147727475,91.29315432338059,41.07988945941804,0.6336101719862134,0.3089106015525168,0.866162935511507,substation,1
0.9280054067035508,32.53103998808249,70.62426945993884,0.8664202461232726,0.7006517005108376,0.8097354856137224,drainage,2
0.986284314409867,180.07245076402356,55.721335019588494,0.17489768152528484,0.5789310041775119,0.549856572791761,fire_station,1
0.07954186003192154,100.70188407473995,3.0303088492624863,0.48987435162671233,0.035250390818527766,0.729769005788021,shelter,0
0.9748366971394645,240.29285244399924,55.08545324893649,0.868666242975864,0.13844715110952543,0.21615793265539263,substation,1
0.7456277010166374,59.84242460786118,7.643982318135089,0.5466083073360102,0.2605439496673909,0.6892477778836145,shelter,1
0.9108794684527135,168.63290169661389,62.7481983697989,0.1710560439768275,0.704271275375731,0.8093155409684524,drainage,0
0.7554617796503734,88.88846182958154,35.64474971742633,0.3960905218257855,0.4007870077751111,0.20310323814858533,hospital,1
0.9432662168971827,0.846387385141284,58.850239315765954,0.13664990623961826,0.9083829061054084,0.682819828578611,hospital,1
0.19616034460820342,125.72774183982169,87.35453449172341,0.8944061806745428,0.8502439551682456,0.5857617676418615,fire_station,1
0.27995492620118556,189.10626179388686,11.99942432659582,0.4227531070873416,0.7164191433028104,0.11626762392185797,shelter,0
0.821784887368924,64.20736515431865,29.013889483992617,0.13371842562324754,0.6169566725272694,0.22096519066814202,hospital,1
0.8198348241743473,47.35273467154899,70.93874948232632,0.839283780931474,0.5733487137783762,0.47445894568983216,fire_station,2
0.3043125307200736,229.5954144219573,19.23589916468068,0.2771314910936964,0.20971744534779735,0.27688325907660427,drainage,0
0.9612044349371965,214.61450041807788,51.55375231134121,0.16992945514064062,0.8497535241325144,0.38182851192287104,hospital,1
